timestamp_ms,symbol,price,volume
1700000735000,AAPL,148.79,289.0
1700000736000,AAPL,148.59,593.0
1700000737000,AAPL,148.68,982.0
1700000738000,AAPL,148.34,362.0
1700000739000,AAPL,148.54,179.0
1700000740000,AAPL,148.64,499.0
1700000741000,AAPL,148.69,863.0
1700000742000,AAPL,148.88,708.0
1700000743000,AAPL,149.22,359.0
1700000744000,AAPL,149.42,871.0
1700000745000,AAPL,149.05,714.0
1700000746000,AAPL,148.8,651.0
1700000747000,AAPL,148.67,884.0
1700000748000,AAPL,148.68,200.0
1700000749000,AAPL,148.78,458.0
1700000750000,AAPL,148.63,479.0
1700000751000,AAPL,148.67,919.0
1700000752000,AAPL,148.52,320.0
1700000753000,AAPL,148.4,919.0
1700000754000,AAPL,148.12,519.0
1700000755000,AAPL,147.93,223.0
1700000756000,AAPL,147.66,521.0
1700000757000,AAPL,147.47,330.0
1700000758000,AAPL,147.68,789.0
1700000759000,AAPL,147.49,162.0
1700000760000,AAPL,148.01,584.0
1700000761000,AAPL,148.11,727.0
1700000762000,AAPL,148.15,802.0
1700000763000,AAPL,147.98,673.0
1700000764000,AAPL,148.12,867.0
1700000765000,AAPL,148.0,582.0
1700000766000,AAPL,148.03,618.0
1700000767000,AAPL,148.54,254.0
1700000768000,AAPL,148.52,191.0
1700000769000,AAPL,148.75,625.0
1700000770000,AAPL,148.61,554.0
1700000771000,AAPL,148.6,840.0
1700000772000,AAPL,148.96,697.0
1700000773000,AAPL,148.83,744.0
1700000774000,AAPL,149.19,609.0
1700000775000,AAPL,149.34,282.0
1700000776000,AAPL,149.22,485.0
1700000777000,AAPL,149.35,673.0
1700000778000,AAPL,149.54,830.0
1700000779000,AAPL,149.67,504.0
1700000780000,AAPL,149.35,345.0
1700000781000,AAPL,149.21,841.0
1700000782000,AAPL,149.16,690.0
1700000783000,AAPL,149.14,760.0
1700000784000,AAPL,149.27,749.0
1700000785000,AAPL,149.3,570.0
1700000786000,AAPL,149.04,925.0
1700000787000,AAPL,149.11,987.0
1700000788000,AAPL,149.23,522.0
1700000789000,AAPL,149.35,164.0
1700000790000,AAPL,149.56,112.0
1700000791000,AAPL,149.73,312.0
1700000792000,AAPL,149.82,341.0
1700000793000,AAPL,149.81,592.0
1700000794000,AAPL,149.48,312.0
1700000795000,AAPL,149.56,792.0
1700000796000,AAPL,149.6,437.0
1700000797000,AAPL,149.66,272.0
1700000798000,AAPL,149.4,771.0
1700000799000,AAPL,149.19,263.0
1700000800000,AAPL,149.4,564.0
1700000801000,AAPL,149.39,596.0
1700000802000,AAPL,149.52,799.0
1700000803000,AAPL,149.53,494.0
1700000804000,AAPL,149.54,802.0
1700000805000,AAPL,149.72,407.0
1700000806000,AAPL,149.62,867.0
1700000807000,AAPL,149.64,282.0
1700000808000,AAPL,149.55,728.0
1700000809000,AAPL,149.46,893.0
1700000810000,AAPL,149.4,609.0
1700000811000,AAPL,149.44,807.0
1700000812000,AAPL,149.35,645.0
1700000813000,AAPL,149.6,663.0
1700000814000,AAPL,149.42,723.0
1700000815000,AAPL,149.38,863.0
1700000816000,AAPL,149.29,693.0
1700000817000,AAPL,149.58,843.0
1700000818000,AAPL,149.62,326.0
1700000819000,AAPL,149.83,844.0
1700000820000,AAPL,149.53,832.0
1700000821000,AAPL,149.59,535.0
1700000822000,AAPL,149.76,521.0
1700000823000,AAPL,149.78,653.0
1700000824000,AAPL,149.99,120.0
1700000825000,AAPL,149.89,653.0
1700000826000,AAPL,150.17,496.0
1700000827000,AAPL,150.63,724.0
1700000828000,AAPL,150.56,204.0
1700000829000,AAPL,150.47,291.0
1700000830000,AAPL,150.76,116.0
1700000831000,AAPL,151.08,219.0
1700000832000,AAPL,150.97,492.0
1700000833000,AAPL,150.89,524.0
1700000834000,AAPL,150.83,228.0
1700000835000,AAPL,150.56,229.0
1700000836000,AAPL,150.38,671.0
1700000837000,AAPL,150.18,659.0
1700000838000,AAPL,150.02,128.0
1700000839000,AAPL,150.02,196.0
1700000840000,AAPL,150.06,109.0
1700000841000,AAPL,150.37,341.0
1700000842000,AAPL,150.17,925.0
1700000843000,AAPL,150.37,331.0
1700000844000,AAPL,150.33,888.0
1700000845000,AAPL,150.32,383.0
1700000846000,AAPL,150.45,814.0
1700000847000,AAPL,150.23,858.0
1700000848000,AAPL,150.31,901.0
1700000849000,AAPL,150.34,875.0
1700000850000,AAPL,150.44,825.0
1700000851000,AAPL,150.5,299.0
1700000852000,AAPL,150.99,178.0
1700000853000,AAPL,150.86,954.0
1700000854000,AAPL,150.75,955.0
1700000855000,AAPL,150.63,272.0
1700000856000,AAPL,150.52,566.0
1700000857000,AAPL,150.39,680.0
1700000858000,AAPL,150.63,515.0
1700000859000,AAPL,150.91,548.0
1700000860000,AAPL,150.8,186.0
1700000861000,AAPL,150.63,200.0
1700000862000,AAPL,150.73,107.0
1700000863000,AAPL,150.61,944.0
1700000864000,AAPL,150.74,299.0
1700000865000,AAPL,150.78,604.0
1700000866000,AAPL,150.48,186.0
1700000867000,AAPL,150.79,142.0
1700000868000,AAPL,151.15,484.0
1700000869000,AAPL,151.02,720.0
1700000870000,AAPL,150.95,534.0
1700000871000,AAPL,151.0,507.0
1700000872000,AAPL,151.07,582.0
1700000873000,AAPL,151.2,763.0
1700000874000,AAPL,151.61,116.0
1700000875000,AAPL,151.57,744.0
1700000876000,AAPL,151.41,247.0
1700000877000,AAPL,151.13,376.0
1700000878000,AAPL,150.99,331.0
1700000879000,AAPL,150.98,925.0
1700000880000,AAPL,151.34,465.0
1700000881000,AAPL,151.24,327.0
1700000882000,AAPL,151.28,750.0
1700000883000,AAPL,151.28,535.0
1700000884000,AAPL,151.52,498.0
1700000885000,AAPL,152.02,310.0
1700000886000,AAPL,151.92,490.0
1700000887000,AAPL,151.82,598.0
1700000888000,AAPL,152.03,639.0
1700000889000,AAPL,152.16,662.0
1700000890000,AAPL,152.53,590.0
1700000891000,AAPL,152.65,541.0
1700000892000,AAPL,152.58,360.0
1700000893000,AAPL,152.69,872.0
1700000894000,AAPL,152.92,449.0
1700000895000,AAPL,153.08,451.0
1700000896000,AAPL,153.18,619.0
1700000897000,AAPL,153.4,419.0
1700000898000,AAPL,153.63,237.0
1700000899000,AAPL,153.91,649.0
1700000900000,AAPL,154.04,722.0
1700000901000,AAPL,154.0,467.0
1700000902000,AAPL,154.03,319.0
1700000903000,AAPL,154.27,436.0
1700000904000,AAPL,154.11,322.0
1700000905000,AAPL,154.18,747.0
1700000906000,AAPL,154.1,867.0
1700000907000,AAPL,154.11,459.0
1700000908000,AAPL,154.37,428.0
1700000909000,AAPL,154.4,562.0
1700000910000,AAPL,154.41,660.0
1700000911000,AAPL,154.14,903.0
1700000912000,AAPL,154.29,481.0
1700000913000,AAPL,154.42,935.0
1700000914000,AAPL,154.85,689.0
1700000915000,AAPL,154.79,716.0
1700000916000,AAPL,154.83,268.0
1700000917000,AAPL,154.88,316.0
1700000918000,AAPL,155.2,477.0
1700000919000,AAPL,155.18,218.0
1700000920000,AAPL,155.24,289.0
1700000921000,AAPL,155.36,866.0
1700000922000,AAPL,155.4,469.0
1700000923000,AAPL,155.31,877.0
1700000924000,AAPL,155.35,248.0
1700000925000,AAPL,155.56,775.0
1700000926000,AAPL,155.35,751.0
1700000927000,AAPL,155.38,958.0
1700000928000,AAPL,155.24,587.0
1700000929000,AAPL,155.48,869.0
1700000930000,AAPL,155.18,473.0
1700000931000,AAPL,155.06,880.0
1700000932000,AAPL,155.14,792.0
1700000933000,AAPL,155.45,259.0
1700000934000,AAPL,155.44,450.0
1700000935000,AAPL,155.33,387.0
1700000936000,AAPL,155.7,387.0
1700000937000,AAPL,155.41,991.0
1700000938000,AAPL,154.98,325.0
1700000939000,AAPL,155.06,622.0
1700000940000,AAPL,154.96,621.0
1700000941000,AAPL,154.76,882.0
1700000942000,AAPL,154.9,372.0
1700000943000,AAPL,154.95,501.0
1700000944000,AAPL,154.84,282.0
1700000945000,AAPL,154.58,764.0
1700000946000,AAPL,154.75,587.0
1700000947000,AAPL,154.88,926.0
1700000948000,AAPL,154.86,945.0
1700000949000,AAPL,155.23,223.0
1700000950000,AAPL,155.02,725.0
1700000951000,AAPL,154.71,889.0
1700000952000,AAPL,154.58,513.0
1700000953000,AAPL,154.57,824.0
1700000954000,AAPL,154.62,271.0
1700000955000,AAPL,154.57,387.0
1700000956000,AAPL,154.64,534.0
1700000957000,AAPL,154.39,785.0
1700000958000,AAPL,154.68,212.0
1700000959000,AAPL,154.66,987.0
1700000960000,AAPL,154.88,221.0
1700000961000,AAPL,154.95,643.0
1700000962000,AAPL,155.04,321.0
1700000963000,AAPL,155.16,730.0
1700000964000,AAPL,155.25,138.0
1700000965000,AAPL,155.38,596.0
1700000966000,AAPL,155.64,879.0
1700000967000,AAPL,155.68,332.0
1700000968000,AAPL,155.82,629.0
1700000969000,AAPL,155.8,248.0
1700000970000,AAPL,156.09,496.0
1700000971000,AAPL,155.96,760.0
1700000972000,AAPL,156.32,737.0
1700000973000,AAPL,156.31,401.0
1700000974000,AAPL,156.02,459.0
1700000975000,AAPL,156.05,337.0
1700000976000,AAPL,155.91,746.0
1700000977000,AAPL,156.08,762.0
1700000978000,AAPL,155.95,335.0
1700000979000,AAPL,155.86,835.0
1700000980000,AAPL,155.48,302.0
1700000981000,AAPL,155.39,355.0
1700000982000,AAPL,154.91,697.0
1700000983000,AAPL,154.59,761.0
1700000984000,AAPL,154.74,334.0
1700000985000,AAPL,154.9,444.0
1700000986000,AAPL,154.99,633.0
1700000987000,AAPL,154.79,959.0
1700000988000,AAPL,154.78,896.0
1700000989000,AAPL,154.78,880.0
1700000990000,AAPL,154.55,565.0
1700000991000,AAPL,154.85,869.0
1700000992000,AAPL,155.03,640.0
1700000993000,AAPL,154.98,312.0
1700000994000,AAPL,154.99,562.0
1700000995000,AAPL,155.03,535.0
1700000996000,AAPL,154.62,382.0
1700000997000,AAPL,154.57,661.0
1700000998000,AAPL,154.43,706.0
1700000999000,AAPL,154.23,562.0
1700001000000,AAPL,154.18,506.0
1700001001000,AAPL,154.54,187.0
1700001002000,AAPL,154.67,143.0
1700001003000,AAPL,154.55,560.0
1700001004000,AAPL,154.67,377.0
